,year,metro,id,sex,old_h,grand_h,single_h,multi_h,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
8221,2021,G1,432000242,1,G2,G2,G2,G2,59,4,4,2,52040,0,11990,9928,C,8,1,9
8222,2021,G1,432000262,1,G2,G2,G2,G2,41,5,6,2,30898,0,9730,8034,P,2,1,14
8223,2021,G1,432000272,1,G2,G2,G2,G2,46,2,4,2,35880,19360,10391,9814,G,5,3,9
8224,2021,G1,432000282,1,G2,G2,G2,G2,62,2,3,2,1295,173,3406,3374,F,7,3,6
8225,2021,G1,432000292,2,G1,G2,G2,G2,71,1,2,3,20640,1500,1566,1503,Q,4,2,0
8226,2021,G2,432000302,1,G2,G2,G2,G2,63,2,4,2,15410,0,2858,2468,L,2,1,9
8227,2021,G2,432000312,1,G2,G2,G2,G2,65,3,3,2,91348,0,15524,15132,A,6,1,6
8228,2021,G1,432100232,1,G2,G2,G2,G1,47,3,5,2,4028,2300,3538,3117,C,2,3,12
8229,2021,G2,432100302,1,G2,G2,G2,G2,56,4,6,2,21152,1000,11929,10259,F,3,3,14
8230,2021,G2,432100322,2,G1,G2,G2,G2,66,1,2,3,1028,0,942,935,,,3,0
8231,2021,G2,432100332,2,G1,G2,G2,G2,83,1,2,3,3220,0,724,697,Q,9,5,0
8232,2021,G2,432100342,1,G1,G2,G2,G2,84,2,4,2,10615,0,2300,2251,,,5,9
8233,2021,G1,432700201,2,G2,G2,G2,G2,64,2,5,4,16920,19000,1883,1630,I,4,3,12
8234,2021,G1,432700251,1,G2,G2,G2,G2,59,4,4,2,40426,14520,12200,11052,F,8,1,9
8235,2021,G1,432700281,1,G2,G2,G1,G2,62,3,5,4,1300,0,3075,2962,,,3,12
8236,2021,G2,432700301,2,G1,G2,G2,G2,85,1,1,3,30,0,958,945,,,5,0
8237,2021,G2,432700311,1,G1,G2,G2,G2,75,2,2,2,11380,1000,2660,2522,A,6,1,0
8238,2021,G2,432700321,1,G2,G2,G2,G2,70,2,3,2,117180,0,5229,4975,A,6,1,6
8239,2021,G2,432700331,1,G2,G2,G1,G2,43,2,5,4,9901,64,3935,3370,C,3,5,12
8240,2021,G1,432800221,1,G2,G2,G2,G2,29,1,5,1,5149,3500,2954,2477,C,7,3,12
8241,2021,G1,432800231,1,G2,G2,G2,G2,49,4,6,2,77895,12300,15736,12196,K,3,1,14
8242,2021,G1,432800271,1,G2,G2,G2,G2,59,3,6,2,19842,12915,6132,4563,S,2,3,14
8243,2021,G2,432800311,1,G2,G2,G2,G2,63,4,4,2,37354,7000,12736,11714,A,6,1,9
8244,2021,G2,432800331,2,G2,G2,G2,G2,60,3,3,3,27402,830,1804,1712,I,4,1,6
8245,2021,G1,432900201,1,G2,G2,G2,G2,60,2,4,2,144568,23000,4239,3174,,,1,9
8246,2021,G1,432900211,1,G2,G2,G2,G2,39,5,6,2,48314,21575,9111,7662,Q,2,2,14
8247,2021,G1,432900231,1,G2,G2,G2,G2,65,2,5,2,162230,35844,7195,3780,G,5,1,12
8248,2021,G1,432900241,1,G2,G2,G2,G2,36,4,4,2,18994,6270,3186,2606,S,7,1,9
8249,2021,G1,432900251,2,G2,G2,G2,G2,61,2,4,2,17850,1900,4311,3952,L,2,2,9
8250,2021,G2,432900311,1,G2,G2,G2,G2,88,2,2,3,16940,0,5104,4524,,,1,0
8251,2021,G2,432900321,1,G1,G2,G2,G2,74,2,2,2,21100,0,1975,1865,A,6,1,0
8252,2021,G1,433000222,1,G2,G2,G2,G2,62,2,4,2,167000,0,7491,6910,A,6,1,9
8253,2021,G1,433100202,1,G1,G2,G2,G2,80,2,6,2,101940,8698,6263,4655,,,5,14
8254,2021,G1,433100212,1,G2,G2,G1,G2,38,2,4,4,1520,0,2254,2126,G,5,3,9
8255,2021,G1,433100232,1,G2,G2,G2,G2,40,3,4,2,6178,6950,4469,3857,C,8,3,9
8256,2021,G1,433100242,2,G1,G2,G2,G2,78,1,2,3,100,0,604,603,,,5,0
8257,2021,G1,433700201,2,G2,G2,G2,G2,61,2,4,1,32630,4120,1357,853,G,5,1,9
8258,2021,G1,433700211,1,G2,G2,G2,G2,43,4,6,2,55252,11320,13052,8562,H,2,1,14
8259,2021,G1,433800201,1,G2,G2,G2,G2,55,2,4,1,34473,16800,4051,3624,L,2,2,9
8260,2021,G1,433900201,1,G1,G2,G2,G2,78,2,3,2,26280,0,1384,1225,,,1,6
8261,2021,G2,440000232,2,G2,G2,G2,G2,59,4,7,2,37664,60,16748,14094,P,1,1,16
8262,2021,G2,440000242,2,G2,G2,G1,G2,41,4,4,4,12054,0,3570,3536,S,7,2,9
8263,2021,G2,440000252,2,G1,G2,G2,G2,78,1,1,3,219,0,818,757,,,3,0
8264,2021,G2,440000262,1,G2,G2,G2,G2,60,3,3,2,3257,1000,7894,6868,H,8,3,6
8265,2021,G2,440000272,1,G1,G2,G2,G2,73,2,2,2,21094,100,2588,2517,S,4,1,0
8266,2021,G2,440000282,1,G2,G2,G2,G2,35,4,6,2,34291,0,6800,5845,G,3,1,14
8267,2021,G2,440000292,2,G2,G2,G2,G2,68,2,4,4,23139,0,4133,3556,,,1,9
8268,2021,G2,440000302,2,G2,G2,G2,G2,53,3,7,3,80746,0,11551,8607,P,2,1,16
8269,2021,G2,440000312,1,G2,G2,G2,G2,32,4,6,2,34702,12400,3991,2925,C,3,1,14
8270,2021,G2,440000322,1,G2,G2,G2,G2,25,2,5,2,1780,700,4464,4251,C,8,3,12
8271,2021,G2,440000332,1,G2,G2,G2,G2,57,1,4,1,32750,500,7040,6603,F,8,2,9
8272,2021,G2,440000342,1,G2,G2,G2,G2,42,1,6,1,19960,10500,4842,3107,G,7,2,14
8273,2021,G2,440000382,1,G2,G2,G2,G1,63,2,2,2,17,240,1919,1838,,,5,0
8274,2021,G2,440100212,1,G1,G2,G2,G2,75,2,2,2,20901,0,2981,2632,I,5,1,0
8275,2021,G2,440100232,1,G2,G2,G2,G2,57,3,6,2,37350,8500,6244,5350,F,3,1,14
8276,2021,G2,440100242,1,G2,G2,G2,G2,59,2,4,2,12908,781,2538,2256,F,9,5,9
8277,2021,G2,440100252,2,G2,G2,G2,G2,41,4,5,2,47220,12000,6388,5251,N,8,1,12
8278,2021,G2,440100272,2,G2,G2,G2,G2,55,2,6,4,3569,0,1793,1776,O,3,3,14
8279,2021,G2,440100282,2,G1,G2,G2,G2,77,1,1,3,2454,0,1243,1221,O,9,3,0
8280,2021,G2,440100372,1,G2,G2,G2,G2,42,2,4,2,64800,4000,8016,6279,I,5,2,9
8281,2021,G2,440100382,2,G2,G2,G2,G2,28,1,4,1,1200,20,6546,5669,C,8,3,9
8282,2021,G2,440100392,1,G2,G2,G2,G2,40,4,8,2,15642,4000,4019,3411,P,3,1,18
8283,2021,G2,440700231,1,G2,G2,G2,G2,48,5,6,2,133194,20350,18847,16337,F,3,1,14
8284,2021,G2,440700281,1,G1,G2,G2,G2,69,2,6,2,35388,542,2752,2572,P,2,1,14
8285,2021,G2,440700321,2,G2,G2,G2,G2,58,1,4,4,18009,1000,1052,616,S,4,1,9
8286,2021,G2,440700331,2,G2,G2,G2,G2,64,3,4,4,46546,20000,7364,6391,Q,4,1,9
8287,2021,G2,440700371,1,G2,G2,G2,G2,36,3,6,2,63542,7600,8157,6460,C,8,1,14
8288,2021,G2,440700391,1,G1,G2,G2,G2,70,3,5,2,17613,6500,2526,2391,,,1,12
8289,2021,G2,440800201,2,G2,G2,G2,G2,56,3,4,2,1940,1212,4992,4519,I,4,3,9
8290,2021,G2,440800251,1,G2,G2,G2,G2,58,3,4,2,35384,24920,8400,7302,G,5,1,9
8291,2021,G2,440800271,1,G2,G2,G2,G2,60,2,6,2,76176,0,13742,10813,,,1,14
8292,2021,G2,440800311,1,G2,G2,G2,G2,38,3,6,2,3570,3491,7085,5800,M,2,3,14
8293,2021,G2,440800321,1,G2,G2,G2,G2,41,2,6,2,4595,2500,7336,6855,F,7,5,14
8294,2021,G2,440800341,1,G2,G2,G2,G2,47,5,6,2,37460,6504,15401,12720,C,3,1,14
8295,2021,G2,440800371,1,G2,G2,G2,G2,54,2,4,2,7054,500,3249,2640,C,8,1,9
8296,2021,G2,440800381,1,G2,G2,G2,G2,59,2,4,2,31770,2200,6020,5470,P,3,1,9
8297,2021,G2,440900201,2,G2,G2,G2,G2,65,2,2,3,30522,0,4659,4438,O,9,1,0
8298,2021,G2,440900221,1,G2,G2,G2,G2,39,1,3,1,5836,624,4063,3599,G,9,2,6
8299,2021,G2,440900231,1,G2,G2,G2,G2,57,4,4,2,32041,0,7756,5505,C,3,2,9
8300,2021,G2,440900241,1,G2,G2,G2,G2,57,1,6,4,26019,7000,4173,3716,F,7,1,14
8301,2021,G2,440900251,1,G2,G2,G2,G2,55,4,7,2,83635,7200,7771,6211,J,2,1,16
8302,2021,G2,440900261,1,G2,G2,G2,G2,64,2,6,2,47850,7486,6246,4768,Q,3,1,14
8303,2021,G2,440900271,2,G2,G2,G2,G2,58,2,4,4,24095,7104,3348,2619,D,9,1,9
8304,2021,G2,440900281,1,G2,G2,G2,G2,38,3,6,2,41235,2000,8932,7755,C,8,1,14
8305,2021,G2,440900301,1,G2,G2,G2,G2,64,4,3,2,41210,0,8668,8086,A,6,1,6
8306,2021,G2,440900311,1,G2,G2,G2,G2,44,4,5,2,9475,3856,6030,5334,F,7,1,12
8307,2021,G2,440900341,2,G2,G2,G2,G2,41,3,4,4,8974,4022,4978,4788,I,4,1,9
8308,2021,G2,440900371,1,G2,G2,G2,G2,47,1,4,1,14724,0,3300,2936,C,8,2,9
8309,2021,G2,440900381,1,G2,G2,G2,G2,67,2,6,2,165750,69500,10714,1895,M,2,1,14
8310,2021,G2,441000202,1,G2,G2,G2,G2,30,1,6,1,408,828,1489,1236,F,3,3,14
8311,2021,G2,441000232,2,G2,G2,G2,G2,63,1,4,4,8274,0,3068,2460,I,4,1,9
8312,2021,G2,441000242,2,G2,G2,G2,G2,51,2,6,1,43856,0,3627,3208,P,4,1,14
8313,2021,G2,441000252,1,G1,G2,G2,G2,75,2,3,2,14428,0,4327,3678,A,6,1,6
8314,2021,G2,441000272,1,G2,G2,G2,G2,58,2,8,2,81230,19000,6025,4044,M,2,2,18
8315,2021,G2,441000282,1,G1,G2,G2,G2,75,2,2,2,14652,0,1564,1531,,,1,0
8316,2021,G2,441000302,1,G2,G2,G2,G2,64,2,3,4,19030,1400,9539,8454,F,7,1,6
8317,2021,G2,441000312,1,G2,G2,G2,G2,60,4,5,2,29284,9437,14500,12650,H,8,1,12
8318,2021,G2,441000322,1,G2,G2,G2,G2,50,1,6,4,13730,0,7308,5087,O,4,1,14
8319,2021,G2,441000342,1,G2,G2,G2,G2,59,4,3,2,52312,0,6784,5987,C,8,1,6
8320,2021,G2,441000352,2,G2,G2,G2,G2,43,2,4,4,830,0,3627,3072,C,8,5,9
8321,2021,G2,441000372,1,G1,G2,G2,G2,89,2,2,2,7030,0,1360,1356,A,6,1,0
8322,2021,G2,441000392,1,G1,G2,G2,G2,72,2,4,2,17470,0,3882,3686,M,7,1,9
8323,2021,G2,441100202,1,G2,G2,G2,G2,28,3,4,2,12883,4854,7078,6478,I,4,3,9
8324,2021,G2,441100212,1,G1,G2,G2,G2,66,2,4,2,78653,9044,3553,3026,G,5,1,9
8325,2021,G2,441100222,2,G1,G2,G2,G2,71,2,3,3,23394,7000,933,819,,,1,6
8326,2021,G2,441100232,2,G2,G2,G2,G2,52,4,5,2,26067,0,5724,5123,Q,2,1,12
8327,2021,G2,441100242,2,G1,G2,G2,G2,68,1,3,3,22021,0,1598,1472,,,1,6
8328,2021,G2,441100262,1,G2,G2,G2,G2,52,3,6,2,40886,21158,10315,8904,G,5,1,14
8329,2021,G2,441100272,1,G1,G2,G2,G2,77,2,3,2,31479,0,1514,1254,,,1,6
8330,2021,G2,441100302,2,G2,G2,G2,G2,55,1,8,4,121000,25000,8174,6739,P,2,2,18
8331,2021,G2,441100312,1,G2,G2,G2,G2,50,2,4,1,1365,6400,4145,3436,H,8,3,9
8332,2021,G2,441100322,2,G2,G2,G1,G2,44,2,4,4,1980,4600,3316,3102,S,4,3,9
8333,2021,G2,441100332,1,G2,G2,G2,G1,45,5,4,2,27580,3800,6646,5487,C,8,1,9
8334,2021,G2,441100342,1,G2,G2,G2,G2,47,2,3,1,1470,0,4758,4091,H,8,5,6
8335,2021,G2,441100352,1,G2,G2,G2,G1,62,4,2,2,24820,5000,9413,8593,C,8,1,0
8336,2021,G2,441100372,1,G2,G2,G2,G2,27,3,5,2,26820,0,7901,6690,C,8,1,12
8337,2021,G2,441100382,1,G2,G2,G2,G2,59,4,6,2,29808,0,7279,6268,L,2,1,14
8338,2021,G2,441100392,1,G2,G2,G1,G2,57,7,2,3,61564,44500,7361,5553,A,6,1,0
8339,2021,G2,441700231,1,G2,G2,G2,G2,34,4,6,2,27120,0,7498,6243,O,4,2,14
8340,2021,G2,441700261,1,G2,G2,G2,G2,31,1,4,1,3949,0,2122,1883,I,4,5,9
8341,2021,G2,441700311,1,G2,G2,G2,G2,49,5,5,2,69100,26000,22592,20649,N,7,3,12
8342,2021,G2,441700321,1,G2,G2,G2,G2,41,4,5,2,108224,26000,11248,8932,C,3,1,12
8343,2021,G2,441700331,1,G2,G2,G2,G2,30,4,4,2,4501,100,5988,5347,C,3,1,9
8344,2021,G2,441700371,2,G1,G2,G2,G2,87,1,1,3,50,0,720,714,,,5,0
8345,2021,G2,441700381,1,G1,G2,G2,G2,65,2,4,2,235500,29000,12766,11299,A,6,1,9
8346,2021,G2,441700391,1,G2,G2,G2,G2,47,4,5,2,43758,0,11048,8842,C,7,1,12
8347,2021,G2,441800201,1,G2,G2,G2,G2,63,3,3,2,52417,0,8447,7337,F,7,1,6
8348,2021,G2,441800211,1,G2,G2,G2,G2,65,3,6,2,39462,0,4121,3660,,,1,14
8349,2021,G2,441800231,1,G2,G2,G2,G2,52,4,6,2,39761,20000,14750,10764,P,3,1,14
8350,2021,G2,441800241,1,G2,G2,G2,G2,47,1,6,4,36205,12780,8704,6972,D,3,1,14
8351,2021,G2,441800251,1,G2,G2,G2,G2,56,5,6,2,12515,2400,11392,10619,C,5,3,14
8352,2021,G2,441800261,1,G2,G2,G2,G2,45,4,6,2,15021,1500,7315,6630,C,8,3,14
8353,2021,G2,441800271,2,G2,G2,G2,G2,60,1,4,3,2409,0,882,859,,,2,9
8354,2021,G2,441800281,2,G1,G2,G2,G2,74,2,1,2,1545,0,1390,1339,O,9,2,0
8355,2021,G2,441800301,1,G2,G2,G2,G2,34,4,5,2,6659,450,6584,6030,C,3,3,12
8356,2021,G2,441800341,1,G1,G2,G2,G2,81,1,2,3,12050,200,1203,1019,G,5,1,0
8357,2021,G2,441800361,1,G1,G2,G2,G2,87,1,2,3,25,0,1012,961,,,5,0
8358,2021,G2,441800371,1,G2,G2,G2,G2,35,1,4,1,35706,0,11846,8955,C,2,2,9
8359,2021,G2,441900201,1,G2,G2,G2,G2,67,3,6,2,84863,0,5837,4864,,,1,14
8360,2021,G2,441900231,1,G2,G2,G2,G2,54,1,3,4,2210,0,2576,192,F,9,3,6
8361,2021,G2,441900251,1,G2,G2,G2,G2,61,1,4,4,3518,500,3537,3346,C,7,3,9
8362,2021,G2,441900261,1,G2,G2,G2,G2,53,2,6,1,68295,0,2356,1930,,,1,14
8363,2021,G2,441900271,1,G2,G2,G2,G2,52,4,7,2,38682,24604,10163,8391,K,5,1,16
8364,2021,G2,441900281,1,G2,G2,G2,G2,60,4,7,2,51698,0,13838,11280,P,2,1,16
8365,2021,G2,441900291,1,G2,G2,G2,G2,56,2,6,2,38243,8000,4690,4124,C,5,3,14
8366,2021,G2,441900301,1,G2,G2,G2,G1,48,6,4,2,34990,0,8647,7657,Q,3,1,9
8367,2021,G2,441900311,1,G2,G2,G2,G2,65,2,4,2,51925,0,8866,8362,A,6,1,9
8368,2021,G2,441900331,1,G1,G2,G2,G2,69,3,4,2,23435,760,2782,2687,A,6,1,9
8369,2021,G2,441900371,1,G1,G2,G2,G2,75,3,2,2,59010,0,2924,2433,A,6,1,0
8370,2021,G2,441900381,2,G2,G2,G2,G2,67,2,4,3,14710,0,4916,4428,A,6,1,9
8371,2021,G2,442000222,1,G2,G2,G2,G2,38,4,5,2,3760,0,5167,5034,G,5,3,12
8372,2021,G2,442000232,1,G2,G2,G2,G2,63,2,7,3,1371,35000,2200,2165,,,3,16
8373,2021,G2,442000242,1,G2,G2,G2,G2,51,1,4,1,5015,2000,572,-78,F,8,3,9
8374,2021,G2,442000312,1,G1,G2,G2,G2,80,2,6,2,26072,17400,3350,2684,,,1,14
8375,2021,G2,442000322,1,G1,G2,G2,G2,89,2,1,2,23820,0,1482,1412,,,1,0
8376,2021,G2,442000332,1,G1,G2,G2,G2,67,2,3,2,22054,0,1903,1814,A,6,1,6
8377,2021,G2,442000342,1,G1,G2,G2,G2,73,2,1,2,8760,0,2414,2177,A,6,1,0
8378,2021,G2,442000372,1,G2,G2,G2,G2,57,2,4,2,17043,0,3971,3382,S,9,1,9
8379,2021,G2,442000392,1,G2,G2,G2,G1,54,6,4,2,133220,38800,11004,5709,G,1,1,9
8380,2021,G2,442100202,1,G2,G2,G2,G2,31,1,5,1,9658,7900,5666,4157,C,3,2,12
8381,2021,G2,442100212,2,G2,G2,G2,G2,51,4,6,2,111400,5000,8121,6690,Q,4,1,14
8382,2021,G2,442100222,1,G2,G2,G2,G2,60,5,6,2,48480,3140,14412,13052,C,5,1,14
8383,2021,G2,442100232,1,G2,G2,G2,G2,45,1,6,1,2800,2424,5191,4540,H,8,3,14
8384,2021,G2,442100242,1,G2,G2,G1,G2,49,3,4,4,386,0,1696,1685,F,9,4,9
8385,2021,G2,442100302,1,G1,G2,G2,G2,89,1,1,3,14030,0,394,385,,,1,0
8386,2021,G2,442100312,1,G1,G2,G2,G2,67,2,3,2,75752,2000,1689,1379,A,6,1,6
8387,2021,G2,442100322,1,G1,G2,G2,G2,66,2,4,2,159200,0,2676,2149,A,6,1,9
8388,2021,G2,442100332,1,G2,G2,G2,G2,21,1,4,1,34300,11200,4951,3990,C,8,1,9
8389,2021,G2,442100352,1,G1,G2,G2,G2,72,2,4,2,64720,53,1658,1517,A,6,1,9
8390,2021,G2,442100362,1,G1,G2,G2,G2,83,2,1,2,98641,0,3506,3279,A,6,1,0
8391,2021,G2,442100372,2,G2,G2,G2,G2,63,1,2,3,17738,0,1052,995,A,6,1,0
8392,2021,G2,442100382,2,G1,G2,G2,G2,85,1,2,3,283,0,490,466,,,5,0
8393,2021,G2,442100392,1,G2,G2,G2,G2,33,3,6,2,13594,0,4805,4357,G,3,1,14
8394,2021,G2,442700201,1,G2,G2,G2,G2,54,4,6,2,47867,19,14254,11760,A,3,1,14
8395,2021,G2,442700211,1,G2,G2,G2,G2,42,4,6,2,21357,4422,4581,3789,C,3,1,14
8396,2021,G2,442700231,1,G2,G2,G2,G2,51,4,5,2,76529,100,12282,9868,C,3,1,12
8397,2021,G2,442700301,1,G1,G2,G2,G2,89,2,2,2,17900,0,1559,1337,A,6,1,0
8398,2021,G2,442700321,2,G1,G2,G2,G2,74,1,2,3,5232,0,2687,2630,,,1,0
8399,2021,G2,442700331,1,G2,G2,G2,G2,65,2,4,2,11106,0,5820,5341,D,7,1,9
8400,2021,G2,442700341,1,G2,G2,G2,G2,57,3,3,4,9744,0,6982,6384,F,9,1,6
8401,2021,G2,442700351,1,G1,G2,G2,G2,70,2,2,2,9724,0,1593,1584,A,6,1,0
8402,2021,G2,442800221,2,G2,G2,G2,G2,61,2,4,3,5139,2600,2204,2089,,,3,9
8403,2021,G2,442800341,1,G1,G2,G2,G2,83,2,1,2,2035,0,1362,1323,,,1,0
8404,2021,G2,442800351,1,G1,G2,G2,G2,68,1,2,3,15600,0,904,691,,,1,0
8405,2021,G2,442800361,2,G1,G2,G2,G2,77,1,2,3,7750,0,1014,963,,,1,0
8406,2021,G2,442800391,1,G2,G2,G2,G2,42,3,6,2,24340,9500,12357,10069,O,3,1,14
8407,2021,G2,442900201,1,G2,G2,G2,G2,63,1,3,1,231,0,773,773,O,9,3,6
8408,2021,G2,442900211,1,G2,G2,G2,G2,40,1,4,1,12928,0,2245,2130,,,1,9
8409,2021,G2,442900221,1,G2,G2,G2,G1,29,3,4,2,6490,3265,3988,3466,C,8,3,9
8410,2021,G2,442900231,1,G2,G2,G2,G2,56,4,4,2,59033,7850,8874,6988,O,3,1,9
8411,2021,G2,442900241,1,G2,G2,G2,G2,33,3,5,2,26054,6900,4007,3553,N,3,1,12
8412,2021,G2,442900301,1,G2,G2,G2,G2,36,5,4,2,3720,2376,5103,4672,,,3,9
8413,2021,G2,442900321,1,G1,G2,G2,G2,68,2,3,2,14350,0,3241,3043,A,6,1,6
8414,2021,G2,442900331,1,G2,G2,G2,G2,63,2,4,2,17960,600,2818,2510,A,6,1,9
8415,2021,G2,442900351,1,G2,G2,G2,G2,52,4,6,2,38508,15400,5615,4404,S,3,1,14
8416,2021,G2,442900361,1,G1,G2,G2,G2,80,2,2,2,4510,0,1262,1092,,,1,0
8417,2021,G2,442900371,1,G1,G2,G2,G2,67,2,4,2,10023,1500,2212,1992,A,6,5,9
8418,2021,G2,442900381,1,G2,G2,G2,G2,65,2,2,2,8660,400,3756,2561,,,1,0
8419,2021,G2,442900391,1,G2,G2,G2,G2,33,3,6,2,13062,8018,4658,3983,S,2,1,14
8420,2021,G2,443000302,1,G1,G2,G2,G2,83,2,2,2,21171,0,2625,2524,I,9,5,0
8421,2021,G2,443000312,1,G2,G2,G2,G2,53,4,5,2,52180,15000,4448,3362,I,9,1,12
8422,2021,G2,443000322,1,G2,G2,G2,G2,72,2,6,2,34158,1800,5646,5200,,,5,14
8423,2021,G2,443100312,1,G2,G2,G2,G2,35,3,6,2,42230,10800,2410,1604,F,2,1,14
8424,2021,G2,443100322,1,G2,G2,G2,G2,42,4,5,2,20005,5400,4059,3715,H,8,1,12
8425,2021,G2,443100332,1,G1,G2,G2,G2,67,1,2,4,676,0,855,738,,,4,0
8426,2021,G2,443100342,1,G1,G2,G2,G2,90,1,2,3,2330,0,649,615,,,1,0
8427,2021,G2,450000202,1,G1,G2,G2,G2,79,2,6,2,96400,0,3733,3672,,,1,14
8428,2021,G2,450000212,1,G2,G2,G2,G2,70,2,2,2,13100,0,1595,1506,,,1,0
8429,2021,G2,450000232,1,G2,G2,G2,G2,63,2,4,2,45554,1800,5572,5350,A,6,2,9
8430,2021,G2,450000242,2,G1,G2,G2,G2,70,1,2,3,870,0,402,390,,,5,0
8431,2021,G2,450000272,1,G2,G2,G2,G1,59,4,3,2,4870,0,2688,2561,O,9,3,6
8432,2021,G2,450000292,2,G2,G2,G2,G2,54,3,3,4,60,3000,853,838,I,4,5,6
8433,2021,G2,450000302,2,G1,G2,G2,G2,70,1,5,3,19632,500,4438,4010,,,1,12
8434,2021,G2,450000322,1,G2,G2,G2,G2,62,1,4,4,40684,0,1897,1379,,,1,9
8435,2021,G2,450000352,1,G2,G2,G2,G2,40,1,6,1,41500,0,11030,7805,C,5,3,14
8436,2021,G2,450000372,1,G2,G2,G2,G2,41,6,5,2,30156,13561,13230,12394,F,8,1,12
8437,2021,G2,450000382,1,G2,G2,G2,G2,49,4,6,2,147449,35700,8649,6840,F,3,1,14
8438,2021,G2,450000392,1,G2,G2,G2,G2,53,4,5,2,155107,0,6407,5608,A,6,1,12
8439,2021,G2,450100202,1,G2,G2,G2,G2,61,2,2,2,850,0,1466,1465,,,3,0
8440,2021,G2,450100212,1,G1,G2,G2,G2,82,2,4,2,5679,0,1356,1205,O,9,1,9
8441,2021,G2,450100222,1,G2,G2,G2,G2,76,3,2,2,9591,960,2441,2153,Q,8,1,0
8442,2021,G2,450100232,2,G2,G2,G2,G2,27,1,5,1,8230,769,2603,2400,P,2,2,12
8443,2021,G2,450100252,2,G2,G2,G2,G2,24,2,6,1,3627,0,4264,3863,Q,2,3,14
8444,2021,G2,450100262,1,G2,G2,G2,G2,49,4,5,2,69210,1000,6095,5454,C,7,2,12
8445,2021,G2,450100272,1,G2,G2,G2,G2,64,2,4,2,9160,2000,3522,3412,,,1,9
8446,2021,G2,450100282,1,G2,G2,G2,G2,64,2,3,2,27178,6528,2337,1942,F,7,1,6
8447,2021,G2,450100292,1,G2,G2,G2,G2,31,1,6,1,39100,22515,4702,3909,Q,2,1,14
8448,2021,G2,450100302,2,G1,G2,G2,G2,86,1,2,3,100,0,720,720,,,5,0
8449,2021,G2,450100312,1,G2,G2,G2,G2,45,4,6,2,21424,0,6351,5770,S,3,1,14
8450,2021,G2,450100322,2,G2,G2,G2,G2,58,2,4,4,13212,0,2561,2318,Q,4,1,9
8451,2021,G2,450100332,1,G2,G2,G2,G2,43,7,7,2,36878,11200,8384,7250,A,6,1,16
8452,2021,G2,450100342,1,G2,G2,G2,G2,66,5,4,2,11210,4900,8034,7191,G,5,1,9
8453,2021,G2,450100352,1,G2,G2,G2,G2,64,4,4,2,13210,2050,9684,9221,,,2,9
8454,2021,G2,450100362,2,G2,G2,G2,G2,56,2,2,4,49114,19000,5773,5201,I,9,3,0
8455,2021,G2,450100372,1,G1,G2,G2,G2,82,2,4,2,41820,0,1199,1081,,,1,9
8456,2021,G2,450100392,2,G2,G2,G2,G2,37,1,5,1,10326,0,3565,3404,I,4,3,12
8457,2021,G2,450700201,1,G2,G2,G2,G2,48,5,6,2,19774,7640,8680,6746,I,5,5,14
8458,2021,G2,450700231,2,G2,G2,G2,G2,61,2,3,4,16976,0,8187,7097,Q,4,3,6
8459,2021,G2,450700241,2,G2,G2,G1,G2,41,3,4,4,7420,800,1501,1325,C,8,1,9
8460,2021,G2,450700251,1,G2,G2,G2,G2,70,2,2,2,12348,0,1465,1445,,,1,0
8461,2021,G2,450700271,2,G2,G2,G2,G2,64,1,2,3,41902,0,1959,1684,I,4,1,0
8462,2021,G2,450700281,1,G1,G2,G2,G2,85,2,6,2,30510,0,5688,5448,,,1,14
8463,2021,G2,450700291,1,G1,G2,G2,G2,81,2,4,2,38000,0,640,575,,,1,9
8464,2021,G2,450700311,2,G1,G2,G2,G2,74,2,2,2,11770,0,2778,2722,I,4,1,0
8465,2021,G2,450700321,2,G2,G2,G1,G2,48,3,4,4,1371,0,2185,2125,,,3,9
8466,2021,G2,450700351,1,G1,G2,G2,G2,68,1,4,4,130,0,2139,2077,N,9,4,9
8467,2021,G2,450700361,2,G1,G2,G2,G2,71,1,1,3,5630,0,1214,1201,,,1,0
8468,2021,G2,450800221,2,G1,G2,G2,G2,79,1,1,3,12017,300,1547,1340,,,1,0
8469,2021,G2,450800231,2,G2,G2,G2,G2,58,1,4,4,573,0,870,829,N,9,3,9
8470,2021,G2,450800261,1,G2,G2,G2,G2,53,4,4,2,3056,1000,4761,4609,N,7,2,9
8471,2021,G2,450800271,1,G2,G2,G2,G2,78,3,6,2,145500,7000,5950,5416,,,1,14
8472,2021,G2,450800281,1,G2,G2,G2,G2,44,5,5,2,29381,3331,5736,4932,C,8,1,12
8473,2021,G2,450800291,1,G2,G2,G2,G2,59,3,4,2,10470,200,3590,3191,G,8,1,9
8474,2021,G2,450800311,2,G2,G2,G2,G2,61,4,5,2,41884,3750,6591,5399,I,4,1,12
8475,2021,G2,450800321,1,G2,G2,G2,G2,59,3,4,2,34308,2000,7617,6888,H,8,1,9
8476,2021,G2,450800331,1,G1,G2,G2,G2,77,2,3,2,17200,0,2251,2159,G,5,1,6
8477,2021,G2,450800341,1,G2,G2,G2,G2,42,5,6,2,27700,14852,6941,5908,C,2,1,14
8478,2021,G2,450800361,2,G2,G2,G2,G2,57,4,6,2,47316,0,11137,8880,P,2,1,14
8479,2021,G2,450800371,1,G2,G2,G2,G2,31,1,4,1,8368,0,3174,2898,F,7,2,9
