종목코드,종목명,결산월,회계연도,자산총계,부채총계,자본총계,자본금,이익잉여금,매출액,영업이익,당기순이익,배당금,EPS,BPS,SPS,CEPS
A005750,대림바스,12,2000,86367204,50652220,35714984,10000000,19818983,61559191,5238090,1453878,,716,16680,30780,2437
A005750,대림바스,12,2001,102286022,63607110,38678911,10000000,22646301,72601102,8244726,3540806,-559663,1767,18159,36301,3956
A005750,대림바스,12,2002,122217322,76264780,45952542,10000000,29781071,91914176,13380223,8363088,-759596,841,4361,9191,1269
A005750,대림바스,12,2003,123653703,74189124,49464579,10000000,32953121,93224449,11717168,3310095,-1119777,326,4707,9322,927
A005750,대림바스,12,2004,131550106,83810340,47739766,10000000,32933122,114100438,4157404,-1210524,-1199787,135,4774,11410,506
A005750,대림바스,12,2005,128212568,70023163,58189406,15000000,35560807,104838233,6570220,3811000,-1200000,350,3879,9018,910
A005750,대림바스,12,2006,130961421,71967645,58993776,15000000,36242589,104651873,7016524,2481782,-1800000,160,3933,6977,566
A005750,대림바스,12,2007,132336906,70124591,62212315,15000000,39626231,108888247,6263572,4637738,-1207737,283,4144,7259,646
A005750,대림바스,12,2008,128338100,68137493,60200607,15000000,36382159,117446012,3135196,-650228,-1500000,-116,3936,7830,259
A005750,대림바스,12,2009,233884685,84778019,149106666,15000000,27519784,90571070,-1295115,-6928891,,-591,9720,6038,-221
A005750,대림바스,12,2010,236022086,84729042,151293045,15000000,28823128,93178176,3269482,2198376,,87,9806,6212,351
A005750,대림바스,12,2011,234172469,85449012.17,148723456.8,15000000,126143853.5,88647733.37,909760.12,1165488.74,-1500000,78,9915,5910,274
A005750,대림바스,12,2012,240467704.9,98568841.89,141898863,15000000,118870897.9,101527268.7,-3587739.66,-4612562.38,-1500000,-308,9460,6768,-70
A005750,대림바스,12,2013,253188280.8,114727224.5,138461056.3,15000000,115408595.6,116283002.7,1445306.08,-2959087.34,,-197,9231,7752,62
A005750,대림바스,12,2014,266069639.7,126308812.4,139760827.3,15167224,116147005.5,147479702.5,8026488.13,3256537.88,-1005000,216,9215,9785,499
A005750,대림바스,12,2015,281739516.8,135914918,145824598.8,15501672,120872843.8,180938863.3,12127538.69,7896700.77,-1516722.4,530,9389,11718,834
A005750,대림바스,12,2016,300494197.6,146129987.2,154364210.4,16672240,126251747.1,209090129.9,14349729.46,7358481.89,-2015217.36,499,9266,13463,845
A005750,대림바스,12,2017,304673006.7,145442717.2,159230289.5,16672240,131495682,232886929.9,12117330.91,6735858.99,-2167391.2,422,9576,13969,776
A005750,대림바스,12,2018,301673357.5,141581992.1,160091365.4,16672240,132775834.9,247179476.6,7366682.28,3922309.15,-2500836,252,9677,14826,619
A005750,대림바스,12,2019,309166166,149756703.8,159409462.2,16672240,132326030.4,236449075.1,4133196.87,2026520.45,-2493186,132,9705,14182,643
A005750,대림바스,12,2020,326324587.8,168485012.4,157839575.4,16672240,129438094.6,232365627.3,1726068.65,-1769021.34,-2145717.34,-101,9517,13937,419
A005750,대림바스,12,2021,326583009.1,169194158.2,157388850.9,16672240,127441917.7,260359422.3,2416118.39,915191.14,-2181775.63,66,9477,15616,564
A005750,대림바스,12,2022,337590812.8,179629163.4,157961649.4,16672240,129872778.4,253490953,1454990.63,-859785.59,-2167391.2,-48,9514,15204,491
A005750,대림바스,12,2023,347656028,187014858,160641170,16672240,123061328.8,266280932.6,4059070.4,-5547637.85,-1833946.4,-279,9208,15972,309
A005750,대림바스,12,2024,348281817.6,186457044.5,161824773.1,16672240,125331773.3,281054583.7,10096692.65,5709158.06,-1833946.4,322,9258,16858,960
A005750,대림바스,12,2025,338482567.9,163073579.8,175408988.1,16672240,139045701.6,300567542.6,18617067.03,13505237.85,-2500836,802,10213,18028,1334
A013870,지엠비코리아,12,2000,,,,,,,,,,,,,
A013870,지엠비코리아,12,2001,,,,,,,,,,,,,
A013870,지엠비코리아,12,2002,,,,,,,,,,,,,
A013870,지엠비코리아,12,2003,,,,,,,,,,,,,
A013870,지엠비코리아,12,2004,,,,,,,,,,,,,
A013870,지엠비코리아,12,2005,,,,,,,,,,,,,
A013870,지엠비코리아,12,2006,,,,,,,,,,,,,
A013870,지엠비코리아,12,2007,,,,,,,,,,,,,
A013870,지엠비코리아,12,2008,,,,,,,,,,,,,
A013870,지엠비코리아,12,2009,212167150,113803080,98364070,8300000,71289603,254678192,6876040,5684650,-830000,340,5786,15342,1089
A013870,지엠비코리아,12,2010,242754066,126577340,116176726,8300000,89359431,371562209,23032958,20111231,-1660000,1189,6835,22383,2215
A013870,지엠비코리아,12,2011,331187043.6,180261348.5,150925695.2,8300000,136617105,437750654,30739298.78,25831524.33,-2490000,1536,8898,26371,2293
A013870,지엠비코리아,12,2012,354106750.6,181484174.5,172622576.1,9536140,145577425.6,436611663.6,22666942.38,14071000.12,-2490000,823,8885,25777,1663
A013870,지엠비코리아,12,2013,377984964.6,183511551.9,194473412.7,9536140,165154409.2,462808878,25078352.29,19892456.54,-2288674,1029,9909,24266,1871
A013870,지엠비코리아,12,2014,430817639.3,222310011.5,208507627.8,9536140,178192077.9,459426467.3,19183690.07,17491999.09,-3242288,902,10593,24089,1854
A013870,지엠비코리아,12,2015,459399994.2,245094745.4,214305248.8,9536140,183743623.5,467536890.3,16923080.24,11951939.28,-3814456,618,10884,24514,1786
A013870,지엠비코리아,12,2016,466333873.1,237376343.8,228957529.4,9536140,199239331.4,495119070.7,24304951.71,19525567.61,-2429729.6,983,11628,25960,2305
A013870,지엠비코리아,12,2017,468879290.3,230533518.5,238345771.8,9536140,209238182,466838914,13510134.7,11829292.21,-2860842,601,12011,24477,1966
A013870,지엠비코리아,12,2018,475197807.2,244086477.9,231111329.2,9536140,203113847.5,457196868.5,4123028.09,-706452.39,-1952404,7,11678,23972,1370
A013870,지엠비코리아,12,2019,486911660,253229573.2,233682086.8,9536140,205235706.8,477535110.3,8509762.33,1791090.74,-572168.4,143,11858,25038,1558
A013870,지엠비코리아,12,2020,488507775.8,260401843.9,228105931.9,9536140,199529353.1,445770428.8,-9655812.33,-7966501.35,-572168.4,-432,11553,23373,1034
A013870,지엠비코리아,12,2021,522463825,273762237.4,248701587.6,9536140,214121772.4,531332180.5,8377508.13,10500670.22,,511,12569,27859,2060
A013870,지엠비코리아,12,2022,550819603,282988579,267831024,9536140,234427455.9,610506110,11123016.39,12089848.96,-1605782.4,621,13567,32010,2135
A013870,지엠비코리아,12,2023,579056069,309489580.1,269566489,9536140,236237181.5,690905792.9,20566629.97,10813294.72,-1605782.4,604,13635,36226,2080
A013870,지엠비코리아,12,2024,630543293.2,345034615,285508678.2,9536140,243000920.2,726708233.6,22684759.37,14795280.78,-2940842,806,14354,38103,2291
A013870,지엠비코리아,12,2025,681902763,381234830.6,300667932.4,9536140,256776043.6,787271627.8,24219735.84,13561865.66,-4887256,762,15206,41278,2344
A009190,대양금속,12,2000,169907628,86326992,83580636,13641000,39328229,86406231,5713862,271325,,10,3105,3167,286
A009190,대양금속,12,2001,158666278,85095701,73570577,13641000,29266312,75254585,-3202722,-10148011,,-372,2733,2758,-88
A009190,대양금속,12,2002,165710103,91676333,74033770,13641000,30135625,120136857,7867137,1316944,,48,2751,4404,303
A009190,대양금속,12,2003,200513035,112325748,88187287,13641000,46263950,168766255,16582985,10506853,-2018484,385,3276,6186,586
A009190,대양금속,12,2004,200513035,112325748,88187287,13641000,46263950,168766255,16582985,10506853,-2018484,385,3369,6186,586
A009190,대양금속,12,2005,206732269,116280046,90452223,13641000,48661169,193433566,8207383,5014519,-2617102,184,3456,7090,474
A009190,대양금속,12,2006,224371574,129658718,94712856,13641000,55991766,215438025,8764413,8313239,-982642,305,3811,7897,584
A009190,대양금속,12,2007,278267643,177336388,100931255,13641000,59463481,300248723,25514630,6153865,-2734074,226,4002,11005,381
A009190,대양금속,12,2008,346834219,249126066,97708153,13641000,20157460,230227473,-1108662,-38096182,-2522212,-1368,3763,8439,-1277
A009190,대양금속,12,2009,347417179,252612543,94804636,17041000,-2202845,234561285,-11790736,-24751522,,-714,2612,7488,-659
A009190,대양금속,12,2010,348938755,237405325,111533431,27041500,5049841,259935783,5324177,-132706,,16,1756,5489,148
A009190,대양금속,12,2011,213532161,183068922.1,30463238.93,27054272,-22632989.58,146313431.5,-23938941.67,-64301572.77,,-1189,563,2704,-1096
A009190,대양금속,12,2012,105457033.3,88059960.84,17397072.5,22949094,-70163533,105129340.7,-29215302.26,-71375107.74,,-12482,379,18385,-11581
A009190,대양금속,12,2013,101489299,81730046.74,19759252.3,30794834.5,-54577271.04,113651899.4,-4107540.02,-10008188.02,,-193,321,2192,-94
A009190,대양금속,12,2014,104908934.1,99646362.62,5262571.51,33794834.5,-73130980.85,122339494.6,-10506718.49,-18097261.58,,-294,78,1985,-221
A009190,대양금속,12,2015,,,,,,,,,,,,,
A009190,대양금속,12,2016,,,,,,,,,,,,,
A009190,대양금속,12,2017,,,,,,,,,,,,,
A009190,대양금속,12,2018,,,,,,,,,,,,,
A009190,대양금속,12,2019,,,,,,,,,,,,,
A009190,대양금속,12,2020,,,,,,,,,,,,,
A009190,대양금속,12,2021,,,,,,,,,,,,,
A009190,대양금속,12,2022,400877091,226378022.1,174499068.9,23056171.5,-20162376.04,254967649.3,13712413.23,9266192.17,,194,2426,5654,310
A009190,대양금속,12,2023,,,,,,,,,,,,,
A009190,대양금속,12,2024,,,,,,,,,,,,,
A009190,대양금속,12,2025,144440083.5,44356934.53,100083149,27971312.5,-63083186.37,223485345,5620557.05,9398351.82,,169,1789,4014,226
A000180,성창기업지주,12,2000,,,,,,,,,,,,,
A000180,성창기업지주,12,2001,,,,,,,,,,,,,
A000180,성창기업지주,12,2002,,,,,,,,,,,,,
A000180,성창기업지주,12,2003,,,,,,,,,,,,,
A000180,성창기업지주,12,2004,,,,,,,,,,,,,
A000180,성창기업지주,12,2005,,,,,,,,,,,,,
A000180,성창기업지주,12,2006,,,,,,,,,,,,,
A000180,성창기업지주,12,2007,,,,,,,,,,,,,
A000180,성창기업지주,12,2008,254563016,185007009,69556007,30000000,-605402,184913987,-2495659,-29225413,,-4871,12044,30819,-3932
A000180,성창기업지주,12,2009,247688294,175504905,72183388,30000000,2220630,145360585,12461488,2627381,,438,12499,24227,1142
A000180,성창기업지주,12,2010,242476480,171325745,71150734,30000000,1187976,137414198,5265613,-1032654,,-172,12320,22902,516
A000180,성창기업지주,12,2011,307997634.5,178121762,129875872.5,30000000,70830801.57,148546751.3,13060606.93,13984597.65,,2331,22489,24758,2670
A000180,성창기업지주,12,2012,328454336.8,71086428.28,257367908.5,30000000,198322837.6,161245787.9,285744.66,130665519.6,-2887358,21778,44565,26874,22262
A000180,성창기업지주,12,2013,324009224.6,70586217.31,253423007.3,30000000,188378331.2,150768567.7,-2122107.08,-4257573.82,,-729,43882,25828,-87
A000180,성창기업지주,12,2014,334627316,84894378,249732938,30000000,184688262,163451490,-89432,-3527103,,-611,43243,28303,170
A000180,성창기업지주,12,2015,362501569.2,83558012.23,278943556.9,36000000,186763991.2,177305114,3064654.85,2221762,,375,40281,29961,1244
A000180,성창기업지주,12,2016,636441018.4,132685397.9,503755620.6,36000000,205777325.1,181373613.8,976417.42,21110992.79,-2080653.9,303,7313,2600,401
A000180,성창기업지주,12,2017,654109414,152137834.7,501971579.3,36000000,209397903.8,178284387.3,-236517.3,4121272.05,-687833.53,60,7498,2556,172
A000180,성창기업지주,12,2018,648660747,159282203,489378544,36000000,200838850,161073904,-8587805,-7933704,,-113,7449,2309,8
A000180,성창기업지주,12,2019,703302243,177896782.2,525405462,36000000,190280897.6,151041606.9,-2951399.18,-10875066.04,,-156,8072,2165,-12
A000180,성창기업지주,12,2020,707392786.8,174455182,532937604.9,36000000,195708453.6,170916583.2,8033442.42,5064139.08,,73,8215,2450,213
A000180,성창기업지주,12,2021,703740104.8,164488267.6,539251837.2,36000000,202069873.6,197940313.1,10471849.67,5938031.13,,87,8360,2838,188
A000180,성창기업지주,12,2022,820314255,224541467,595772788,36000000,190090618,227519698,-11487136,-13134359,,-189,9349,3262,-76
A000180,성창기업지주,12,2023,769067174.9,195769130.9,573298044,36000000,168683206.4,166253799.3,-16701274.73,-24022292.88,,-343,9003,2384,-228
A000180,성창기업지주,12,2024,719893318,141518712.7,578374605.4,36000000,175867849.8,143105590.9,-7293464.61,-3623156.32,,-51,8292,2052,54
A000180,성창기업지주,12,2025,861188044.2,183803616.8,677384427.5,36000000,153868988.5,127218274.1,-6928128,-20640100.65,,-296,9711,1824,-193
A155660,DSR,12,2000,,,,,,,,,,,,,
A155660,DSR,12,2001,,,,,,,,,,,,,
A155660,DSR,12,2002,,,,,,,,,,,,,
A155660,DSR,12,2003,,,,,,,,,,,,,
A155660,DSR,12,2004,,,,,,,,,,,,,
A155660,DSR,12,2005,62296319,34338298,27958020,6000000,11327514,98193568,1801506,1930945,,,23254,81828,3783
A155660,DSR,12,2006,64339188,32039000,32300188,6000000,13075721,96921853,1635421,1748207,,,24287,80768,3393
A155660,DSR,12,2007,,,,,,,,,,,,,
A155660,DSR,12,2008,,,,,,,,,,,,,
A155660,DSR,12,2009,,,,,,,,,,,,,
A155660,DSR,12,2010,,,,,,,,,,,,,
A155660,DSR,12,2011,128420550,57701314,70719235,6000000,48694980,210218716,10211529,8227520,,6826,58031,175182,10684
A155660,DSR,12,2012,144933303,61521738,83411566,6000000,75513713,204350488,11860285,9184867,,758,6837,17029,1093
A155660,DSR,12,2013,168022215.5,62314341.27,105707874.2,8000000,81755207.37,201149216.2,8630765.7,6593785.88,,451,6520,13780,739
A155660,DSR,12,2014,183845613.5,71228155.42,112617458.1,8000000,88249817.95,219767096,8918909.24,6813827.67,-288339,423,6948,13735,701
A155660,DSR,12,2015,177279718.1,55025710.32,122254007.8,8000000,97588082.48,214768290.6,12740109.1,9987441.8,-480000,621,7546,13423,916
A155660,DSR,12,2016,195724130.8,62216590.41,133507540.4,8000000,107491622.2,201060062.8,13355716.13,10743309.6,-800000,672,8252,12566,969
A155660,DSR,12,2017,228277238.6,87396531.97,140880706.6,8000000,117523525.2,226371576.8,13891641.41,11030446.59,-800000,692,8721,14148,1028
A155660,DSR,12,2018,225031293.1,77555224.35,147476068.8,8000000,124435310.2,236022374.6,9905832.15,8019140.28,-800000,494,9127,14751,934
A155660,DSR,12,2019,240410406.8,85074300.2,155336106.6,8000000,131887520.6,236324122.9,10659340.23,8785193.6,-800000,546,9613,14770,1026
A155660,DSR,12,2020,252937447.4,89984972.82,162952474.6,8000000,139853192.5,230979854.3,12075679.67,8975949.93,-800000,558,10087,14436,1068
A155660,DSR,12,2021,302598631.4,124579417.8,178019213.6,8000000,151343290.7,272417651.7,13454431.59,12538612.1,-800000,768,10991,17026,1311
A155660,DSR,12,2022,364710386.9,162383840.5,202326546.4,8000000,175374352.5,367456836.2,35774891.41,24547772.31,-800000,1502,12480,22966,2148
A155660,DSR,12,2023,343481015.3,125278828.3,218202187,8000000,191462710.1,291095086.6,24261853.62,17549961.15,-960000,1093,13467,18193,1753
A155660,DSR,12,2024,363394228.3,129191951.6,234202276.8,8000000,205255339.5,299809123.4,15340514.05,14512806.2,-960000,909,14456,18738,1571
A155660,DSR,12,2025,391592277.4,144249291.6,247342985.8,8000000,219722694.8,302389824.4,19291739.6,14868234.17,-1602825,935,15284,18899,1645
A001020,페이퍼코리아,12,2000,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2001,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2002,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2003,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2004,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2005,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2006,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2007,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2008,,,,,,,,,,,,,
A001020,페이퍼코리아,12,2009,363959528.5,215595701.9,148363826.6,51022580,40171102.96,210350839.3,11897621,1106967,-120000,183,14623,20829,609
A001020,페이퍼코리아,12,2010,391322637.2,244275606.2,147047031.1,51022580,39521535.74,217967411,6409755,-208696.48,-81000,-31,14532,21360,487
A001020,페이퍼코리아,12,2011,418284547.3,299891637.6,118392909.6,51022580,12080664.29,247106243.6,-14019634.8,-27798667.85,-51600,-271,1169,2422,-220
A001020,페이퍼코리아,12,2012,434804633.8,311838718.9,122965914.9,51117268,14884821.25,255472971.5,19203337.56,3206356.1,,31,1194,2502,88
A001020,페이퍼코리아,12,2013,453347281.3,340492605.6,112854675.7,53114150,2485611.15,271256394.7,3090211.67,-10110860.82,,-100,1050,2583,-34
A001020,페이퍼코리아,12,2014,504606287.5,342657510.6,161948776.9,64194558,-22217754.57,250621474.4,-11563976.57,-24315036.25,-150000,-204,1262,2101,-147
A001020,페이퍼코리아,12,2015,554699622.3,437081745.5,117617876.8,75287092,-81455731.33,245776625.1,-46404900.65,-59279251.72,,-430,778,1780,-380
A001020,페이퍼코리아,12,2016,541922930.2,423180300.7,118742629.5,112183528,-115051561.7,421933897.5,-22334214.6,-37095277.02,,-206,524,2331,-129
A001020,페이퍼코리아,12,2017,667698214.5,605040090.5,62658124.03,27108328.5,-116975973.4,556516272.5,-34186361.64,-102967841.7,,-3403,1131,18505,-2961
A001020,페이퍼코리아,12,2018,588414093.3,560562144.4,27851948.87,36687027,-163782358.4,412274754.4,2178440,-38061341.99,,-699,380,7568,-536
A001020,페이퍼코리아,12,2019,627860658.8,614819433.5,13041225.3,44961258.5,-176164842.9,265642043.5,-1298140,-27833229.82,,-324,145,3090,-198
A001020,페이퍼코리아,12,2020,508899950.8,480849369.3,28050581.56,18751364,-121234505.8,484064481.5,34611431.74,241879.35,,7,749,14037,338
A001020,페이퍼코리아,12,2021,497167643.3,451786535.6,45381107.75,20450079.5,-112181973.8,435282696,31459196.43,9246301.36,,239,1111,11272,551
A001020,페이퍼코리아,12,2022,501830145.5,440215220,61614925.47,23783405,-112464528.4,409957041.4,25843738.57,-1828714.24,,-40,1297,8951,234
A001020,페이퍼코리아,12,2023,491668368.1,196513777.4,295154590.7,88991656.5,-101130448.6,362071696.1,31156677.38,15232336.45,-1192692.02,174,1659,4134,321
A001020,페이퍼코리아,12,2024,490046182.3,206282900.3,283763282,88991656.5,-111502111.7,290184364.9,2037606.34,-9682981.85,,-54,1595,1630,19
A001020,페이퍼코리아,12,2025,469194967.8,205462215,263732752.9,88991656.5,-18846984.4,266668529,-5279064.39,-19327198.23,,-109,1482,1498,-32
A084670,동양고속,12,2000,,,,,,,,,,,,,
A084670,동양고속,12,2001,,,,,,,,,,,,,
A084670,동양고속,12,2002,,,,,,,,,,,,,
A084670,동양고속,12,2003,,,,,,,,,,,,,
A084670,동양고속,12,2004,,,,,,,,,,,,,
A084670,동양고속,12,2005,,,,,,,,,,,,,
A084670,동양고속,12,2006,,,,,,,,,,,,,
A084670,동양고속,12,2007,,,,,,,,,,,,,
A084670,동양고속,12,2008,,,,,,,,,,,,,
A084670,동양고속,12,2009,,,,,,,,,,,,,
A084670,동양고속,12,2010,204527068,77292844,127234224,13260000,34041554,213322126,12259001,13044981,-3968007,4823,37320,80438,9232
